Freq.,abs(V(vout)/V(vs))
3.93084709517796e+000,-1.15013384239331e+001
3.93201878283166e+000,-1.14988731846398e+001
3.93319081973627e+000,-1.14964080532907e+001
3.93436320599591e+000,-1.14939430299203e+001
3.93553594171470e+000,-1.14914781145630e+001
3.93670902699681e+000,-1.14890133072533e+001
3.93788246194644e+000,-1.14865486080257e+001
3.93905624666781e+000,-1.14840840169148e+001
3.94023038126518e+000,-1.14816195339551e+001
3.94140486584285e+000,-1.14791551591811e+001
3.94257970050512e+000,-1.14766908926276e+001
3.94375488535636e+000,-1.14742267343291e+001
3.94493042050095e+000,-1.14717626843202e+001
3.94610630604329e+000,-1.14692987426358e+001
3.94728254208784e+000,-1.14668349093105e+001
3.94845912873907e+000,-1.14643711843791e+001
3.94963606610149e+000,-1.14619075678763e+001
3.95081335427963e+000,-1.14594440598370e+001
3.95199099337807e+000,-1.14569806602959e+001
3.95316898350141e+000,-1.14545173692880e+001
3.95434732475427e+000,-1.14520541868480e+001
3.95552601724132e+000,-1.14495911130110e+001
3.95670506106726e+000,-1.14471281478119e+001
3.95788445633681e+000,-1.14446652912855e+001
3.95906420315472e+000,-1.14422025434670e+001
3.96024430162579e+000,-1.14397399043913e+001
3.96142475185483e+000,-1.14372773740934e+001
3.96260555394670e+000,-1.14348149526085e+001
3.96378670800627e+000,-1.14323526399717e+001
3.96496821413846e+000,-1.14298904362180e+001
3.96615007244821e+000,-1.14274283413826e+001
3.96733228304050e+000,-1.14249663555007e+001
3.96851484602034e+000,-1.14225044786075e+001
3.96969776149275e+000,-1.14200427107382e+001
3.97088102956282e+000,-1.14175810519282e+001
3.97206465033564e+000,-1.14151195022126e+001
3.97324862391635e+000,-1.14126580616268e+001
3.97443295041010e+000,-1.14101967302061e+001
3.97561762992209e+000,-1.14077355079860e+001
3.97680266255755e+000,-1.14052743950017e+001
3.97798804842174e+000,-1.14028133912888e+001
3.97917378761994e+000,-1.14003524968826e+001
3.98035988025747e+000,-1.13978917118187e+001
3.98154632643969e+000,-1.13954310361325e+001
3.98273312627198e+000,-1.13929704698596e+001
3.98392027985975e+000,-1.13905100130356e+001
3.98510778730845e+000,-1.13880496656959e+001
3.98629564872356e+000,-1.13855894278763e+001
3.98748386421057e+000,-1.13831292996123e+001
3.98867243387505e+000,-1.13806692809397e+001
3.98986135782254e+000,-1.13782093718941e+001
3.99105063615867e+000,-1.13757495725112e+001
3.99224026898906e+000,-1.13732898828268e+001
3.99343025641937e+000,-1.13708303028767e+001
3.99462059855532e+000,-1.13683708326966e+001
3.99581129550262e+000,-1.13659114723224e+001
3.99700234736703e+000,-1.13634522217899e+001
3.99819375425435e+000,-1.13609930811351e+001
3.99938551627040e+000,-1.13585340503938e+001
4.00057763352104e+000,-1.13560751296019e+001
4.00177010611215e+000,-1.13536163187955e+001
4.00296293414965e+000,-1.13511576180105e+001
4.00415611773950e+000,-1.13486990272829e+001
4.00534965698766e+000,-1.13462405466488e+001
4.00654355200016e+000,-1.13437821761442e+001
4.00773780288304e+000,-1.13413239158053e+001
4.00893240974237e+000,-1.13388657656681e+001
4.01012737268426e+000,-1.13364077257688e+001
4.01132269181486e+000,-1.13339497961436e+001
4.01251836724033e+000,-1.13314919768288e+001
4.01371439906688e+000,-1.13290342678604e+001
4.01491078740074e+000,-1.13265766692748e+001
4.01610753234817e+000,-1.13241191811083e+001
4.01730463401548e+000,-1.13216618033972e+001
4.01850209250899e+000,-1.13192045361778e+001
4.01969990793506e+000,-1.13167473794865e+001
4.02089808040009e+000,-1.13142903333596e+001
4.02209661001051e+000,-1.13118333978337e+001
4.02329549687276e+000,-1.13093765729451e+001
4.02449474109333e+000,-1.13069198587304e+001
4.02569434277875e+000,-1.13044632552260e+001
4.02689430203557e+000,-1.13020067624684e+001
4.02809461897036e+000,-1.12995503804943e+001
4.02929529368975e+000,-1.12970941093401e+001
4.03049632630038e+000,-1.12946379490426e+001
4.03169771690893e+000,-1.12921818996383e+001
4.03289946562211e+000,-1.12897259611640e+001
4.03410157254666e+000,-1.12872701336562e+001
4.03530403778936e+000,-1.12848144171517e+001
4.03650686145701e+000,-1.12823588116874e+001
4.03771004365644e+000,-1.12799033172998e+001
4.03891358449454e+000,-1.12774479340259e+001
4.04011748407819e+000,-1.12749926619025e+001
4.04132174251434e+000,-1.12725375009664e+001
4.04252635990995e+000,-1.12700824512545e+001
4.04373133637201e+000,-1.12676275128037e+001
4.04493667200755e+000,-1.12651726856509e+001
4.04614236692364e+000,-1.12627179698331e+001
4.04734842122736e+000,-1.12602633653874e+001
4.04855483502585e+000,-1.12578088723506e+001
4.04976160842625e+000,-1.12553544907599e+001
4.05096874153576e+000,-1.12529002206523e+001
4.05217623446159e+000,-1.12504460620650e+001
4.05338408731100e+000,-1.12479920150350e+001
4.05459230019128e+000,-1.12455380795995e+001
4.05580087320973e+000,-1.12430842557956e+001
4.05700980647372e+000,-1.12406305436607e+001
4.05821910009061e+000,-1.12381769432318e+001
4.05942875416781e+000,-1.12357234545464e+001
4.06063876881279e+000,-1.12332700776416e+001
4.06184914413300e+000,-1.12308168125547e+001
4.06305988023596e+000,-1.12283636593232e+001
4.06427097722921e+000,-1.12259106179844e+001
4.06548243522033e+000,-1.12234576885756e+001
4.06669425431690e+000,-1.12210048711344e+001
4.06790643462658e+000,-1.12185521656981e+001
4.06911897625703e+000,-1.12160995723042e+001
4.07033187931596e+000,-1.12136470909902e+001
4.07154514391109e+000,-1.12111947217937e+001
4.07275877015018e+000,-1.12087424647523e+001
4.07397275814105e+000,-1.12062903199034e+001
4.07518710799150e+000,-1.12038382872847e+001
4.07640181980942e+000,-1.12013863669339e+001
4.07761689370269e+000,-1.11989345588886e+001
4.07883232977923e+000,-1.11964828631865e+001
4.08004812814701e+000,-1.11940312798654e+001
4.08126428891401e+000,-1.11915798089629e+001
4.08248081218825e+000,-1.11891284505169e+001
4.08369769807780e+000,-1.11866772045652e+001
4.08491494669074e+000,-1.11842260711455e+001
4.08613255813518e+000,-1.11817750502958e+001
4.08735053251927e+000,-1.11793241420538e+001
4.08856886995121e+000,-1.11768733464577e+001
4.08978757053920e+000,-1.11744226635451e+001
4.09100663439150e+000,-1.11719720933542e+001
4.09222606161638e+000,-1.11695216359230e+001
4.09344585232216e+000,-1.11670712912894e+001
4.09466600661718e+000,-1.11646210594914e+001
4.09588652460981e+000,-1.11621709405673e+001
4.09710740640847e+000,-1.11597209345549e+001
4.09832865212160e+000,-1.11572710414926e+001
4.09955026185767e+000,-1.11548212614184e+001
4.10077223572519e+000,-1.11523715943706e+001
4.10199457383270e+000,-1.11499220403872e+001
4.10321727628877e+000,-1.11474725995066e+001
4.10444034320199e+000,-1.11450232717671e+001
4.10566377468101e+000,-1.11425740572068e+001
4.10688757083450e+000,-1.11401249558642e+001
4.10811173177115e+000,-1.11376759677776e+001
4.10933625759970e+000,-1.11352270929853e+001
4.11056114842891e+000,-1.11327783315257e+001
4.11178640436758e+000,-1.11303296834374e+001
4.11301202552454e+000,-1.11278811487586e+001
4.11423801200865e+000,-1.11254327275279e+001
4.11546436392882e+000,-1.11229844197839e+001
4.11669108139395e+000,-1.11205362255650e+001
4.11791816451303e+000,-1.11180881449097e+001
4.11914561339503e+000,-1.11156401778568e+001
4.12037342814898e+000,-1.11131923244448e+001
4.12160160888394e+000,-1.11107445847123e+001
4.12283015570900e+000,-1.11082969586980e+001
4.12405906873328e+000,-1.11058494464406e+001
4.12528834806594e+000,-1.11034020479789e+001
4.12651799381617e+000,-1.11009547633515e+001
4.12774800609317e+000,-1.10985075925974e+001
4.12897838500622e+000,-1.10960605357551e+001
4.13020913066458e+000,-1.10936135928637e+001
4.13144024317759e+000,-1.10911667639619e+001
4.13267172265458e+000,-1.10887200490887e+001
4.13390356920495e+000,-1.10862734482829e+001
4.13513578293810e+000,-1.10838269615835e+001
4.13636836396349e+000,-1.10813805890295e+001
4.13760131239060e+000,-1.10789343306598e+001
4.13883462832893e+000,-1.10764881865135e+001
4.14006831188804e+000,-1.10740421566297e+001
4.14130236317751e+000,-1.10715962410473e+001
4.14253678230694e+000,-1.10691504398056e+001
4.14377156938598e+000,-1.10667047529436e+001
4.14500672452431e+000,-1.10642591805005e+001
4.14624224783163e+000,-1.10618137225154e+001
4.14747813941769e+000,-1.10593683790277e+001
4.14871439939226e+000,-1.10569231500765e+001
4.14995102786515e+000,-1.10544780357011e+001
4.15118802494620e+000,-1.10520330359408e+001
4.15242539074528e+000,-1.10495881508349e+001
4.15366312537231e+000,-1.10471433804227e+001
4.15490122893720e+000,-1.10446987247437e+001
4.15613970154995e+000,-1.10422541838372e+001
4.15737854332055e+000,-1.10398097577427e+001
4.15861775435903e+000,-1.10373654464996e+001
4.15985733477548e+000,-1.10349212501474e+001
4.16109728467998e+000,-1.10324771687256e+001
4.16233760418269e+000,-1.10300332022738e+001
4.16357829339375e+000,-1.10275893508315e+001
4.16481935242338e+000,-1.10251456144383e+001
4.16606078138181e+000,-1.10227019931339e+001
4.16730258037930e+000,-1.10202584869578e+001
4.16854474952616e+000,-1.10178150959497e+001
4.16978728893271e+000,-1.10153718201494e+001
4.17103019870933e+000,-1.10129286595966e+001
4.17227347896641e+000,-1.10104856143311e+001
4.17351712981437e+000,-1.10080426843925e+001
4.17476115136370e+000,-1.10055998698208e+001
4.17600554372487e+000,-1.10031571706557e+001
4.17725030700842e+000,-1.10007145869371e+001
4.17849544132492e+000,-1.09982721187050e+001
4.17974094678496e+000,-1.09958297659992e+001
4.18098682349917e+000,-1.09933875288597e+001
4.18223307157821e+000,-1.09909454073264e+001
4.18347969113277e+000,-1.09885034014394e+001
4.18472668227359e+000,-1.09860615112386e+001
4.18597404511142e+000,-1.09836197367642e+001
4.18722177975705e+000,-1.09811780780562e+001
4.18846988632132e+000,-1.09787365351547e+001
4.18971836491508e+000,-1.09762951080999e+001
4.19096721564923e+000,-1.09738537969319e+001
4.19221643863469e+000,-1.09714126016909e+001
4.19346603398242e+000,-1.09689715224172e+001
4.19471600180341e+000,-1.09665305591509e+001
4.19596634220868e+000,-1.09640897119323e+001
4.19721705530931e+000,-1.09616489808018e+001
4.19846814121637e+000,-1.09592083657997e+001
4.19971960004099e+000,-1.09567678669663e+001
4.20097143189433e+000,-1.09543274843420e+001
4.20222363688758e+000,-1.09518872179672e+001
4.20347621513196e+000,-1.09494470678823e+001
4.20472916673873e+000,-1.09470070341278e+001
4.20598249181918e+000,-1.09445671167443e+001
4.20723619048464e+000,-1.09421273157721e+001
4.20849026284645e+000,-1.09396876312519e+001
4.20974470901601e+000,-1.09372480632242e+001
4.21099952910474e+000,-1.09348086117297e+001
4.21225472322410e+000,-1.09323692768089e+001
4.21351029148558e+000,-1.09299300585024e+001
4.21476623400069e+000,-1.09274909568511e+001
4.21602255088100e+000,-1.09250519718955e+001
4.21727924223810e+000,-1.09226131036765e+001
4.21853630818360e+000,-1.09201743522348e+001
4.21979374882916e+000,-1.09177357176111e+001
4.22105156428647e+000,-1.09152971998463e+001
4.22230975466726e+000,-1.09128587989812e+001
4.22356832008327e+000,-1.09104205150567e+001
4.22482726064630e+000,-1.09079823481137e+001
4.22608657646816e+000,-1.09055442981931e+001
4.22734626766072e+000,-1.09031063653359e+001
4.22860633433587e+000,-1.09006685495831e+001
4.22986677660551e+000,-1.08982308509755e+001
4.23112759458162e+000,-1.08957932695544e+001
4.23238878837617e+000,-1.08933558053607e+001
4.23365035810120e+000,-1.08909184584356e+001
4.23491230386875e+000,-1.08884812288201e+001
4.23617462579092e+000,-1.08860441165554e+001
4.23743732397982e+000,-1.08836071216826e+001
4.23870039854762e+000,-1.08811702442430e+001
4.23996384960650e+000,-1.08787334842778e+001
4.24122767726868e+000,-1.08762968418282e+001
4.24249188164642e+000,-1.08738603169355e+001
4.24375646285202e+000,-1.08714239096410e+001
4.24502142099779e+000,-1.08689876199861e+001
4.24628675619609e+000,-1.08665514480121e+001
4.24755246855930e+000,-1.08641153937603e+001
4.24881855819987e+000,-1.08616794572723e+001
4.25008502523023e+000,-1.08592436385894e+001
4.25135186976288e+000,-1.08568079377531e+001
4.25261909191035e+000,-1.08543723548050e+001
4.25388669178519e+000,-1.08519368897864e+001
4.25515466949999e+000,-1.08495015427391e+001
4.25642302516738e+000,-1.08470663137045e+001
4.25769175890002e+000,-1.08446312027243e+001
4.25896087081060e+000,-1.08421962098400e+001
4.26023036101184e+000,-1.08397613350935e+001
4.26150022961650e+000,-1.08373265785262e+001
4.26277047673738e+000,-1.08348919401801e+001
4.26404110248730e+000,-1.08324574200967e+001
4.26531210697912e+000,-1.08300230183178e+001
4.26658349032574e+000,-1.08275887348854e+001
4.26785525264008e+000,-1.08251545698411e+001
4.26912739403510e+000,-1.08227205232268e+001
4.27039991462380e+000,-1.08202865950845e+001
4.27167281451920e+000,-1.08178527854560e+001
4.27294609383438e+000,-1.08154190943831e+001
4.27421975268241e+000,-1.08129855219081e+001
4.27549379117644e+000,-1.08105520680726e+001
4.27676820942963e+000,-1.08081187329189e+001
4.27804300755516e+000,-1.08056855164890e+001
4.27931818566629e+000,-1.08032524188248e+001
4.28059374387625e+000,-1.08008194399685e+001
4.28186968229836e+000,-1.07983865799623e+001
4.28314600104595e+000,-1.07959538388482e+001
4.28442270023239e+000,-1.07935212166685e+001
4.28569977997106e+000,-1.07910887134653e+001
4.28697724037541e+000,-1.07886563292809e+001
4.28825508155890e+000,-1.07862240641576e+001
4.28953330363503e+000,-1.07837919181376e+001
4.29081190671734e+000,-1.07813598912632e+001
4.29209089091940e+000,-1.07789279835768e+001
4.29337025635480e+000,-1.07764961951207e+001
4.29465000313719e+000,-1.07740645259374e+001
4.29593013138023e+000,-1.07716329760692e+001
4.29721064119763e+000,-1.07692015455587e+001
4.29849153270313e+000,-1.07667702344482e+001
4.29977280601050e+000,-1.07643390427803e+001
4.30105446123353e+000,-1.07619079705976e+001
4.30233649848609e+000,-1.07594770179425e+001
4.30361891788202e+000,-1.07570461848577e+001
4.30490171953525e+000,-1.07546154713857e+001
4.30618490355972e+000,-1.07521848775693e+001
4.30746847006940e+000,-1.07497544034510e+001
4.30875241917829e+000,-1.07473240490736e+001
4.31003675100045e+000,-1.07448938144798e+001
4.31132146564995e+000,-1.07424636997124e+001
4.31260656324091e+000,-1.07400337048141e+001
4.31389204388746e+000,-1.07376038298276e+001
4.31517790770378e+000,-1.07351740747960e+001
4.31646415480410e+000,-1.07327444397619e+001
4.31775078530265e+000,-1.07303149247684e+001
4.31903779931372e+000,-1.07278855298582e+001
4.32032519695163e+000,-1.07254562550744e+001
4.32161297833072e+000,-1.07230271004599e+001
4.32290114356538e+000,-1.07205980660577e+001
4.32418969277002e+000,-1.07181691519108e+001
4.32547862605910e+000,-1.07157403580623e+001
4.32676794354710e+000,-1.07133116845553e+001
4.32805764534855e+000,-1.07108831314327e+001
4.32934773157799e+000,-1.07084546987379e+001
4.33063820235002e+000,-1.07060263865139e+001
4.33192905777926e+000,-1.07035981948039e+001
4.33322029798036e+000,-1.07011701236512e+001
4.33451192306802e+000,-1.06987421730989e+001
4.33580393315696e+000,-1.06963143431904e+001
4.33709632836194e+000,-1.06938866339689e+001
4.33838910879776e+000,-1.06914590454778e+001
4.33968227457924e+000,-1.06890315777603e+001
4.34097582582124e+000,-1.06866042308599e+001
4.34226976263866e+000,-1.06841770048200e+001
4.34356408514643e+000,-1.06817498996840e+001
4.34485879345952e+000,-1.06793229154954e+001
4.34615388769292e+000,-1.06768960522976e+001
4.34744936796167e+000,-1.06744693101341e+001
4.34874523438084e+000,-1.06720426890486e+001
4.35004148706552e+000,-1.06696161890845e+001
4.35133812613085e+000,-1.06671898102855e+001
4.35263515169201e+000,-1.06647635526952e+001
4.35393256386419e+000,-1.06623374163571e+001
4.35523036276264e+000,-1.06599114013151e+001
4.35652854850263e+000,-1.06574855076128e+001
4.35782712119947e+000,-1.06550597352939e+001
4.35912608096850e+000,-1.06526340844022e+001
4.36042542792510e+000,-1.06502085549814e+001
4.36172516218468e+000,-1.06477831470754e+001
4.36302528386268e+000,-1.06453578607281e+001
4.36432579307458e+000,-1.06429326959832e+001
4.36562668993591e+000,-1.06405076528848e+001
4.36692797456219e+000,-1.06380827314766e+001
4.36822964706903e+000,-1.06356579318026e+001
4.36953170757203e+000,-1.06332332539069e+001
4.37083415618686e+000,-1.06308086978334e+001
4.37213699302918e+000,-1.06283842636261e+001
4.37344021821474e+000,-1.06259599513292e+001
4.37474383185927e+000,-1.06235357609866e+001
4.37604783407858e+000,-1.06211116926425e+001
4.37735222498849e+000,-1.06186877463411e+001
4.37865700470484e+000,-1.06162639221265e+001
4.37996217334355e+000,-1.06138402200429e+001
4.38126773102054e+000,-1.06114166401345e+001
4.38257367785176e+000,-1.06089931824455e+001
4.38388001395322e+000,-1.06065698470203e+001
4.38518673944095e+000,-1.06041466339032e+001
4.38649385443101e+000,-1.06017235431384e+001
4.38780135903951e+000,-1.05993005747703e+001
4.38910925338258e+000,-1.05968777288434e+001
4.39041753757639e+000,-1.05944550054019e+001
4.39172621173715e+000,-1.05920324044904e+001
4.39303527598109e+000,-1.05896099261534e+001
4.39434473042449e+000,-1.05871875704352e+001
4.39565457518366e+000,-1.05847653373805e+001
4.39696481037495e+000,-1.05823432270338e+001
4.39827543611472e+000,-1.05799212394396e+001
4.39958645251940e+000,-1.05774993746426e+001
4.40089785970542e+000,-1.05750776326874e+001
4.40220965778928e+000,-1.05726560136186e+001
4.40352184688749e+000,-1.05702345174810e+001
4.40483442711659e+000,-1.05678131443191e+001
4.40614739859319e+000,-1.05653918941779e+001
4.40746076143389e+000,-1.05629707671020e+001
4.40877451575536e+000,-1.05605497631362e+001
4.41008866167428e+000,-1.05581288823254e+001
4.41140319930739e+000,-1.05557081247144e+001
4.41271812877143e+000,-1.05532874903480e+001
4.41403345018321e+000,-1.05508669792713e+001
4.41534916365956e+000,-1.05484465915290e+001
4.41666526931733e+000,-1.05460263271662e+001
4.41798176727344e+000,-1.05436061862278e+001
